,dan,xipi,liushui,s,今夜晚非比那西厢待月、你懂提防、莫轻狂，,26,41,今夜晚,非比那西厢待月、你懂提防、,莫轻狂，
,dan,xipi,liushui,x,关系你患难鸳鸯永宿在池塘。,43,57,关系你,患难鸳鸯,永宿在池塘。
,dan,xipi,liushui,s,已然错请生波浪，,59,66,已然,错请,生波浪，
,dan,xipi,liushui,x,怎能够粗心大意你再荒唐。,67,77,怎能够,粗心大,意你再荒唐。
,dan,xipi,liushui,s,鼓打二更准时往，,78.5,84,鼓打,二更,准时往，
,dan,xipi,liushui,x,桃花村口莫彷徨。,85,89,桃花,村口,莫彷徨。
,dan,xipi,liushui,s,你不要高声不要嚷，,90.5,98,你不要,高声,不要嚷，
,dan,xipi,liushui,x,你必须眼观六路耳听八方。,99,106,你必须,眼观六路,耳听八方。
,dan,xipi,liushui,s,不但要仔细听、还要仔细想，,107.5,113,不但要,仔细听、,还要仔细想，
,dan,xipi,liushui,x,是不是有人拍巴掌。,113.5,118,是不是,有人,拍巴掌。
,dan,xipi,liushui,s,响一声你就还一掌，,120,126,响一声,你就,还一掌，
,dan,xipi,liushui,x,响两声你就凑近身旁。,128,134,响两声,你就,凑近身旁。
,dan,xipi,liushui,s,倘若是你响她也响，,134.5,140,倘若是,你响,她也响，
,dan,xipi,liushui,x,那就是来了我西厢带路的小红娘。,140.5,156,那就是,来了我西厢带路的,小红娘。
,dan,xipi,liushui,s,你把我当做诸葛亮，,156.5,161,你把我,当做,诸葛亮，
,dan,xipi,liushui,x,听我的号令上战场。,161.5,170,听我的,号令,上战场。
daxp-LaoDieDie-DaYuShaJia-1.xml,dan,xipi,yuanban,s,老爹爹清晨起前去出前，,30,57,老爹爹,清晨起,前去出前，
,dan,xipi,yuanban,x,到叫我桂英儿挂在心头；,90,111,到叫我,桂英儿,挂在心头；
,dan,xipi,yuanban,s,将身儿坐至在草堂等候，,138,165,将身儿,坐至在,草堂等候，
,dan,xipi,yuanban,x,等候了爹爹回细问根由。,198,219,等候了,爹爹回,细问根由。
daxp-LaoDieDie-DaYuShaJia-2.xml,dan,xipi,yuanban,s,老爹爹清晨起前去出首，,22,49,老爹爹,清晨起,前去出首，
,dan,xipi,yuanban,x,倒叫我桂英儿挂在心头。,74,95,倒叫我,桂英儿,挂在心头。
,dan,xipi,yuanban,s,将身儿坐至在草堂等候，,114,141,将身儿,坐至在,草堂等候，
,dan,xipi,yuanban,x,等候了爹爹回细问根由。,166,186,等候了,爹爹回,细问根由。
daxp-LaoDieDie-SanJiZhang-1.xml,dan,xipi,manban,s,老爹爹请息（呀）怒容儿细讲，,6,35,老爹爹,请息（呀）怒,容儿细讲，
,dan,xipi,manban,x,我立志不嫁那状元才郎。,58,89.5,我立志,不嫁那,状元才郎。
,dan,xipi,manban,s,父休笑薛平贵是花郎模样，,110,128.25,父休笑,薛平贵是,花郎模样，
,dan,xipi,manban,x,贫穷人得了志比富还强。,130,152,贫穷人,得了志,比富还强。
daxp-LaoDieDie-SanJiZhang-2.xml,dan,xipi,manban,s,老爹爹请息怒容儿细讲，,30,60,老爹爹,请息怒,容儿细讲，
,dan,xipi,manban,x,儿命苦怎配着状元才郎？,86,121,儿命苦,怎配着,状元才郎？
,dan,xipi,manban,s,父道那薛平贵是那化郎模样，,150,188.5,父道那,薛平贵,是那化郎模样，
,dan,xipi,manban,x,这样人得了志比父还强。,190,210,这样人,得了志,比父还强。
daxp-LaoDieDie-YuZhouFeng.xml,dan,xipi,yuanban,s,老爹爹发恩德将本修上，,30,56,老爹爹,发恩德,将本修上，
,dan,xipi,yuanban,x,明早朝上金殿面奏吾皇。,90,112,明早朝,上金殿,面奏吾皇。
,dan,xipi,yuanban,s,倘若是有道君皇恩浩荡，,142,164,倘若是,有道君,皇恩浩荡，
,dan,xipi,yuanban,x,观此本免了儿一门祸殃。,166,187,观此本,免了儿,一门祸殃。
,dan,xipi,sanban,s,老爹爹在朝中官高爵显，,201,214,老爹爹在朝中官高爵显，,,
,dan,xipi,sanban,x,却为何贪富贵不顾羞惭。,219,238,却为何贪富贵不顾羞惭。,,
daxp-MengJunZi-ChunQiuPei-1.xml,dan,xipi,yuanban,s,蒙君子至殷勤再三问话，,22,53,蒙君子,至殷勤,再三问话，
,dan,xipi,yuanban,x,虽然是男女别不得不答。,86,109,虽然是,男女别,不得不答。
,dan,xipi,yuanban,s,家住在罗郡城魁星楼下，,138,165,家住在,罗郡城,魁星楼下，
,dan,xipi,yuanban,x,我的父名姜绍贸易天涯。,190,211,我的父,名姜绍,贸易天涯。
,dan,xipi,yuanban,s,在家中受不过继母拷打，,230,252,在家中,受不过,继母拷打，
,dan,xipi,yuanban,x,莫奈何到荒郊我就来捡芦花。,254,273,莫奈何,到荒郊我就,来捡芦花。
daxp-MengJunZi-ChunQiuPei-2.xml,dan,xipi,yuanban,s,蒙君子至诚心再三问话，,22,52,蒙君子,至诚心,再三问话，
,dan,xipi,yuanban,x,虽然是不相识我就不得不答。,86,108,虽然是,不相识我就,不得不答。
,dan,xipi,yuanban,s,家住在罗郡城魁星楼下，,138,164,家住在,罗郡城,魁星楼下，
,dan,xipi,yuanban,x,我爹爹名姜绍贸易天涯。,190,212,我爹爹,名姜绍,贸易天涯。
,dan,xipi,yuanban,s,身有病还受那继母拷打，,242,260.5,身有病,还受那,继母拷打，
,dan,xipi,yuanban,x,因此上到郊外来捡芦花（呀）。,262,283,因此上,到郊外,来捡芦花（呀）。
daxp-MengTingDe-MuiGuiYingGuaShuai.xml,dan,xipi,liushui,s,猛听得金鼓响画角声震，,8,16,猛听得,金鼓响,画角声震，
,dan,xipi,liushui,x,唤起我破天门状志凌云。,17.5,25,唤起我,破天门,状志凌云。
,dan,xipi,liushui,s,想当年桃花马上威风凛凛，,26,34,想当年,桃花马上,威风凛凛，
,dan,xipi,liushui,x,敌血飞溅石榴裙。,35,39,敌血,飞溅,石榴裙。
,dan,xipi,liushui,s,有生之日责当尽，,40.5,46,有生,之日,责当尽，
,dan,xipi,liushui,x,寸土怎能够属于他人。,46.5,52,寸土怎,能够,属于他人。
,dan,xipi,liushui,s,番王小丑何足论，,53,56,番王,小丑,何足论，
,dan,xipi,liushui,x,我一剑能挡百万兵。,56.5,70,我一剑,能挡,百万兵。
daxp-MuQinBu-FengHuanChao.xml,dan,xipi,liushui,s,母亲不必心太偏，,12,18,母亲,不必,心太偏，
,dan,xipi,liushui,x,女儿言来听根源。,19.5,25,女儿,言来,听根源。
,dan,xipi,liushui,s,自古常言道得好，,26.5,32.5,自古,常言,道得好，
,dan,xipi,liushui,x,女儿清白最为先。,33,37,女儿,清白,最为先。
,dan,xipi,liushui,s,人生不知顾脸面，,38.5,44,人生,不知,顾脸面，
,dan,xipi,liushui,x,活在世上也枉然。,44.5,53,活在,世上,也枉然。
daxp-NiDeFu-FenHeWan.xml,dan,xipi,yuanban,s,你的父去投军无音信，,32,60,你的父,去投军,无音信，
,dan,xipi,yuanban,x,全仗你打雁养娘亲，,88,108,全仗你,打雁,养娘亲，
,dan,xipi,yuanban,s,把弓带和鱼镖与儿带定，,136,158.5,把弓带,和鱼镖,与儿带定，
,dan,xipi,yuanban,x,不等到日落及早回程。,160,184,不等到,日落,及早回程。
daxp-QiaoLouShang-HuangShanLei.xml,dan,xipi,manban,s,谯楼上二更鼓声声送听，,30,60,谯楼上,二更鼓,声声送听，
,dan,xipi,manban,x,父子们去采药未见回程。,86,121,父子们,去采药,未见回程。
,dan,xipi,manban,s,对孤灯思远道心神不定，,150,168.25,对孤灯,思远道,心神不定，
,dan,xipi,manban,x,不知他在荒山何处安身。,170,196,不知他,在荒山,何处安身。
,dan,xipi,yuanban,s,到三更真个是月明人静，,246,268.5,到三更,真个是,月明人静，
,dan,xipi,yuanban,x,猛听得窗儿外似有人行。,270,292,猛听得,窗儿外,似有人行。
,dan,xipi,yuanban,s,忙移步隔花荫留神听定，,322,356,忙移步,隔花荫,留神听定，
,dan,xipi,yuanban,x,原来是秋风起扫叶之声。,382,405,原来是,秋风起,扫叶之声。
,dan,xipi,yuanban,s,听画鼓报四更愈添凄冷，,434,456.5,听画鼓,报四更,愈添凄冷，
,dan,xipi,yuanban,x,看娇儿正酣睡恐被风侵。,458,480,看娇儿,正酣睡,恐被风侵。
,dan,xipi,yuanban,s,我不免引寒机伴奴坐等，,526,557,我不免,引寒机,伴奴坐等，
,dan,xipi,erliu,x,又思来又想去越不安宁。,559,574,又思来,又想去,越不安宁。
,dan,xipi,erliu,s,数更等交五鼓空房愈冷，,577,590.25,数更等,交五鼓,空房愈冷，
,dan,xipi,erliu,x,果然是晓鸡唱天已黎明。,591,608,果然是,晓鸡唱,天已黎明。
,dan,xipi,erliu,s,我不免唤琏儿到街前探问，,609,627,我不免,唤琏儿,到街前探问，
,dan,xipi,erliu,x,你爹爹到如今未转家门。,639,650,你爹爹,到如今,未转家门。
daxp-SuSanLi-NvQiJie.xml,dan,xipi,liushui,s,苏三离了洪洞县，,8,15.5,苏三,离了,洪洞县，
,dan,xipi,liushui,x,将身来在大街前。,15.5,21,将身,来在,大街前。
,dan,xipi,liushui,s,未曾开言心内惨，,22.5,28,未曾,开言,心内惨，
,dan,xipi,liushui,x,过往的君子听我言。,28.625,33,过往的,君子,听我言。
,dan,xipi,liushui,s,哪一位去往南京转，,34.5,40,哪一位,去往,南京转，
,dan,xipi,liushui,x,与我那三郎把信传。,40.75,45,与我那,三郎,把信传。
,dan,xipi,liushui,s,言说苏三把命断，,46,49,言说,苏三,把命断，
,dan,xipi,liushui,x,来生变犬马我当报还！,49.5,61,来生变,犬马,我当报还！
daxp-TingTaYan-ZuoGong.xml,dan,xipi,liushui,s,听他言吓得我浑身是汗，,10,18.5,听他言,吓得我,浑身是汗，
,dan,xipi,liushui,x,十五载到今日才吐真言。,19.5,27,十五载,到今日,才吐真言。
,dan,xipi,liushui,s,原来是杨家将把名姓改换，,28,36,原来是,杨家将,把名姓改换，
,dan,xipi,liushui,x,他思家乡想骨肉就不能团圆。,36.5,45,他思家乡,想骨肉,就不能团圆。
,dan,xipi,liushui,s,我这里走向前再把礼见，,46,65,我这里,走向前,再把礼见，
,dan,xipi,liushui,x,尊一声驸马爷细听咱言。,77,85,尊一声,驸马爷,细听咱言。
,dan,xipi,liushui,s,早晚间休怪我言语怠慢，,86.5,94,早晚间,休怪我,言语怠慢，
,dan,xipi,liushui,x,不知者不怪罪你的海量放宽。,95,106,不知者,不怪罪,你的海量放宽。
daxp-WoDeNiang-XinAnYi.xml,dan,xipi,yuanban,s,我的娘她忘了女生外姓，,0,13,我的娘,她忘了,女生外姓，
,dan,xipi,yuanban,x,奴年交十九岁还守闺门。,14,25,奴年交,十九岁,还守闺门。
,dan,xipi,yuanban,s,这几日身不爽心中烦闷，,26,43,这几日,身不爽,心中烦闷，
,dan,xipi,yuanban,x,却原来母亲到儿未知情。,44,54,却原来,母亲到,儿未知情。
daxp-WoHeNi-SangYuanHui.xml,dan,xipi,kuaiban,s,我和你有什么夫妻的情，,0,7,我和你,有什么,夫妻的情，
,dan,xipi,kuaiban,x,谁认你狼心狗肺的人！,7.5,16,谁认你,狼心,狗肺的人！
daxp-WoZhuYe-SiLangTanMu.xml,dan,xipi,manban,s,我主爷金沙滩早把命丧，,31,66,我主爷,金沙滩,早把命丧，
,dan,xipi,manban,x,众文武扶哀家执掌军房。,91,141,众文武,扶哀家,执掌军房。
,dan,xipi,manban,s,众卿随忙挂点亲率官员，,155,189,众卿随,忙挂点,亲率官员，
,dan,xipi,manban,x,一心心要夺取宋室江山。,227,266,一心心,要夺取,宋室江山。
,dan,xipi,manban,s,叫番儿忙摆驾银安殿，,283,312,叫番儿,忙摆驾,银安殿，
,dan,xipi,yaoban,x,阅兵书看何人前来何安。,324,343,阅兵书看何人前来何安。,,
daxp-XiRiLi-LongFengChengXiang.xml,dan,xipi,manban,s,昔日里梁鸿配孟光，,32,66,昔日里,梁鸿,配孟光，
,dan,xipi,manban,x,今朝仙女会襄王。,84,122,今朝,仙女,会襄王。
,dan,xipi,manban,s,暗地堪笑奴兄长，,148,182.5,暗地,堪笑,奴兄长，
,dan,xipi,manban,x,安排虎计害刘王。,200,230.5,安排,虎计,害刘王。
,dan,xipi,manban,s,月老本是乔国丈，,244,266.5,月老,本是,乔国丈，
,dan,xipi,manban,x,纵有大事料无妨。,292,310,纵有,大事,料无妨。
daxp-XiRiLiang-LongFengChengXiang.xml,dan,xipi,manban,s,昔日梁鸿配孟光，,30,55.5,昔日,梁鸿,配孟光，
,dan,xipi,manban,x,今朝仙女会襄王。,78,117,今朝,仙女,会襄王。
,dan,xipi,manban,s,暗地堪笑我兄长，,146,182,暗地,堪笑,我兄长，
,dan,xipi,manban,x,安排巧计害刘王。,206,228,安排,巧计,害刘王。
daxp-XiShiNv-XiShi.xml,dan,xipi,manban,s,西施女生长在苎萝村里，,31,62,西施女,生长在,苎萝村里，
,dan,xipi,manban,x,难得有开怀事常锁双眉。,87,121,难得有,开怀事,常锁双眉。
,dan,xipi,manban,s,只为着守清寒柴门近水，,151,197,只为着,守清寒,柴门近水，
,dan,xipi,manban,x,每日里浣纱去又傍清溪。,231,261.5,每日里,浣纱去,又傍清溪。
,dan,xipi,manban,s,怕只怕损玉颜姣容自惜，,291,313,怕只怕,损玉颜,姣容自惜，
,dan,xipi,manban,x,对清溪时照影自整罗农。,315,337,对清溪,时照影,自整罗农。
dldeh-ShouBiPo-ChunQiuPei.xml,,,,,Part 1,,,Part 1,,
,dan,erhuang,manban,s1,受逼迫去捡柴泪如雨下，,36,84,受逼迫,去捡柴,泪如雨下，
,dan,erhuang,manban,x,病恹恹身无力难以挣扎。,100,132.5,病恹恹,身无力,难以挣扎。
,dan,erhuang,manban,s1,奴好比花未开风吹雨打，,224,280.5,奴好比,花未开,风吹雨打，
,dan,erhuang,manban,x,想亲娘和老父心乱如麻。,316,339,想亲娘,和老父,心乱如麻。
,,,,,Part 2,,,Part 2,,
,laodan,erhuang,sanyan,s1,你继母心毒狠将你打骂，,148,188.75,你继母心毒狠将你打骂，,,
,laodan,erhuang,sanyan,x,全（呐）不顾你身有病气力不佳。,192,208,全（呐）不顾你身有病气力不佳。,,
lseh-JinZhongXiang-ShangTianTai.xml,laosheng,erhuang,manban,s1,金钟响玉磬应王登龙庭，,0,41,金钟响,玉磬应,王登龙庭，
,laosheng,erhuang,manban,x,寡人喜的是五谷丰登。,42,62,寡人,喜的是,五谷丰登。
,laosheng,erhuang,manban,s1,文凭着邓先生策划有准，,63,85.5,文凭着,邓先生,策划有准，
,laosheng,erhuang,manban,x,武仗着姚皇兄保定乾坤。,88,105.5,武仗着,姚皇兄,保定乾坤。
,laosheng,erhuang,manban,s2,内侍臣忙摆驾九龙口进，,108,136,内侍臣,忙摆驾,九龙口进，
,laosheng,erhuang,manban,x,又听得殿角下大放悲声。,137,169,又听得,殿角下,大放悲声。
lseh-LaoZhangBu-WuPenJi.xml,laosheng,erhuang,yuanban,s1,老丈不（哇）必胆怕惊，,16.5,44.5,老丈,不（哇）必,胆怕惊，
,laosheng,erhuang,yuanban,x,我有言来你是（喏）听。,64.5,74.5,我有,言来,你是（喏）听。
,laosheng,erhuang,yuanban,s1,休把我当作了妖魔论，,84.5,107.5,休把我,当作了,妖魔论，
,laosheng,erhuang,yuanban,x,我本屈死一鬼魂。,108.5,118.5,我本,屈死,一鬼魂。
,laosheng,erhuang,yuanban,s1,我忙将树（呃）枝摆摇（哇）动，,136,166,我忙将,树（呃）枝,摆摇（哇）动，
,laosheng,erhuang,yuanban,x,抓一（呀）把沙土扬灰尘。,186,208,抓一（呀）把,沙土,扬灰尘。
,laosheng,erhuang,yuanban,s1,我和你远无冤近无有仇恨，,216,240.5,我和你,远无冤,近无有仇恨，
,laosheng,erhuang,yuanban,x,望求老丈把冤伸。,242,259,望求,老丈,把冤伸。
lseh-NiangZiBu-SouGuJiuGu.xml,laosheng,erhuang,yuanban,s1,娘子不（哇）必太烈性，,18,40.5,娘子,不（哇）必,太烈性，
,laosheng,erhuang,yuanban,x,卑（呀）人言来你是（喏）听。,42,52,卑（呀）人,言来,你是（喏）听。
,laosheng,erhuang,yuanban,s1,赵屠二家有仇恨，,60,82.5,赵屠,二家,有仇恨，
,laosheng,erhuang,yuanban,x,三百余口命赴幽冥。,84,90.5,三百,余口,命赴幽冥。
,laosheng,erhuang,yuanban,s2,我与那公孙杵臼把计定，,92,100.5,我与那,公孙杵臼,把计定，
,laosheng,erhuang,yuanban,x,他舍命来你我舍亲生。,102,111,他舍,命来,你我舍亲生。
,laosheng,erhuang,yuanban,s2,舍子搭救忠（呃）良的后，,112,120.5,舍子,搭救,忠（呃）良的后，
,laosheng,erhuang,yuanban,x,老天爷不绝我的后代根。,122,131,老天爷,不绝我的,后代根。
,laosheng,erhuang,yuanban,s2,你今舍了亲生子，,132,140.5,你今,舍了,亲生子，
,laosheng,erhuang,yuanban,x,来年必定降麒麟。,142,154,来年,必定,降麒麟。
,laosheng,erhuang,yuanban,s1,千言万（哪）语她不肯，,162,185,千言,万（哪）语,她不肯，
,laosheng,erhuang,yuanban,x,不舍娇儿难救孤身。,186,193,不舍,娇儿,难救孤身。
,laosheng,erhuang,yuanban,s2,无奈何我只得双（呃）膝跪，,194,210,无奈何,我只得,双（呃）膝跪，
,laosheng,erhuang,yaoban,x,哀求娘子（喏）舍亲（呐）生。,228,249,哀求娘子（喏）舍亲（呐）生。,,
lseh-TanXiongDi-SangYuanJiZi.xml,laosheng,erhuang,manban,s1,叹兄兀弟遭不幸一旦丧命，,36,90,叹兄兀弟,遭不幸,一旦丧命，
,laosheng,erhuang,manban,x,丢下了年幼儿好不伤情。,128,160,丢下了,年幼儿,好不伤情。
,laosheng,erhuang,manban,s1,眼望着孤坟台珠泪难忍，,176,212.5,眼望着,孤坟台,珠泪难忍，
,laosheng,erhuang,manban,x,见坟台不见人刀割我心。,216,240,见坟台,不见人,刀割我心。
lseh-TuZeiZuo-SouGuJiuGu.xml,laosheng,erhuang,yuanban,s1,屠贼做事心太狠，,0,23,屠贼,做事,心太狠，
,laosheng,erhuang,yuanban,x,诬杀赵家一满门。,24,40,诬杀,赵家,一满门。
,laosheng,erhuang,yuanban,s1,眼见得忠良无救应，,41,59,眼见得,忠良,无救应，
,laosheng,erhuang,yuanban,x,大事还要问程婴。,60,72,大事,还要,问程婴。
lseh-WeiGuoJia-HongYangDong-1.xml,laosheng,erhuang,yuanban,s1,为国家那何曾半日闲空，,16.5,48,为国家,那何曾,半日闲空，
,laosheng,erhuang,yuanban,x,我也曾平服了塞北西东。,66.5,78.5,我也曾,平服了,塞北西东。
,laosheng,erhuang,yuanban,s1,官封到节度使（喏）皇王恩重，,86.5,124.5,官封到,节度使（喏）,皇王恩重，
,laosheng,erhuang,yuanban,x,身不爽不由人瞌睡朦胧（呃）。,142.5,164.5,身不爽,不由人,瞌睡朦胧（呃）。
lseh-WeiGuoJia-HongYangDong-2.xml,laosheng,erhuang,yuanban,s1,为国家哪何曾半日闲空，,17,47,为国家,哪何曾,半日闲空，
,laosheng,erhuang,yuanban,x,我也曾平服了塞北西东。,67,77,我也曾,平服了,塞北西东。
,laosheng,erhuang,yuanban,s1,官封到节度使（喏）皇王恩重，,87,123,官封到,节度使（喏）,皇王恩重，
,laosheng,erhuang,yuanban,x,身不爽不由人瞌睡朦胧（呃）（哪）。,143,165,身不爽,不由人,瞌睡朦胧（呃）（哪）。
lseh-WeiGuoJia-HongYangDong-3.xml,laosheng,erhuang,yuanban,s1,为国家哪何曾半日闲空，,16.5,48.5,为国家,哪何曾,半日闲空，
,laosheng,erhuang,yuanban,x,我也曾平服了塞北西东。,66.5,78.5,我也曾,平服了,塞北西东。
,laosheng,erhuang,yuanban,s1,官封到节度史（喏）皇王恩重，,86.5,124.5,官封到,节度史（喏）,皇王恩重，
,laosheng,erhuang,yuanban,x,身不爽不由人瞌睡朦胧。,142.5,164.5,身不爽,不由人,瞌睡朦胧。
lseh-WeiKaiYan-RangXuZhou.xml,laosheng,erhuang,yuanban,s1,未开言不由人（呐）珠泪滚滚，,18,48,未开言,不由人（呐）,珠泪滚滚，
,laosheng,erhuang,yuanban,x,天卸重任我就要（哇）你担承。,68,82,天卸,重任我就,要（哇）你担承。
,laosheng,erhuang,yuanban,s1,二犬子（呃）皆年幼（哇）难当（呃）重任，,92,116.5,二犬子（呃）,皆年幼（哇）,难当（呃）重任，
,laosheng,erhuang,yuanban,x,老朽年迈我也不能够担承。,118,126,老朽,年迈我,也不能够担承。
,laosheng,erhuang,yuanban,s2,望使君放开怀慨然（呐）应（呐）允，,128,137,望使君,放开怀,慨然（呐）应（呐）允，
,laosheng,erhuang,yuanban,x,救生灵（呐）积阴（呐）功也免得我坐卧不宁。,138,150,救生灵（呐）,积阴（呐）功,也免得我坐卧不宁。
lseh-XinZhongYou-WenZhaoGuan.xml,laosheng,erhuang,yuanban,s1,心中有事难合眼，,8,30.5,心中,有事,难合眼，
,laosheng,erhuang,yuanban,x,翻来复去睡不安。,32,52,翻来,复去,睡不安。
,laosheng,erhuang,yuanban,s1,背地里只把东皋公怨，,70,94.5,背地里,只把,东皋公怨，
,laosheng,erhuang,yuanban,x,叫人难解巧机关。,96,105,叫人,难解,巧机关。
,laosheng,erhuang,yuanban,s2,若是真心来救我，,106,114.75,若是,真心,来救我，
,laosheng,erhuang,yuanban,x,为何几日他不言，,116,125,为何,几日,他不言，
,laosheng,erhuang,yuanban,s2,贪图富贵来害我，,126,134.5,贪图,富贵,来害我，
,laosheng,erhuang,yuanban,x,你就该把我献与昭关。,136,145,你就该,把我,献与昭关。
,laosheng,erhuang,yuanban,s2,哭一声爹娘不能相见，,146,154,哭一声,爹娘,不能相见，
,laosheng,erhuang,yuanban,k,不能（呃）哎见，爹娘（呃）。,156,200,不能（呃）哎见，爹娘（呃）。,,
,laosheng,erhuang,yuanban,x,要相逢除非是梦（呃）里团圆。,228,254,要相逢,除非是,梦（呃）里团圆。
,laosheng,erhuang,yuanban,s1,鸡鸣犬吠五更（呃）天，,264,308,鸡鸣,犬吠,五更（呃）天，
,laosheng,erhuang,yuanban,x,越思越想好伤惨，,326,335,越思,越想,好伤惨，
,laosheng,erhuang,yuanban,s2,想当初在朝为官宦，,336,344.5,想当初,在朝,为官宦，
,laosheng,erhuang,yuanban,x,朝臣待漏五更寒。,346,355,朝臣,待漏,五更寒。
,laosheng,erhuang,yuanban,s2,到如今夜宿在荒村院，,356,364,到如今,夜宿在,荒村院，
,laosheng,erhuang,yuanban,x,我冷冷清清向谁言（呃）。,365.5,409,我冷冷,清清,向谁言（呃）。
,laosheng,erhuang,yuanban,s1,我本当拔宝剑自寻短见，,426,454,我本当,拔宝剑,自寻短见，
,laosheng,erhuang,yuanban,k,寻短（呃）哎见爹娘（呃）。,456,486,寻短（呃）哎见爹娘（呃）。,,
,laosheng,erhuang,yuanban,x,父母的冤仇化尘烟，,514,523,父母的,冤仇,化尘烟，
,laosheng,erhuang,yuanban,s2,对天发下宏誓愿，,524,532.5,对天,发下,宏誓愿，
,laosheng,erhuang,yuanban,x,我不杀平王我的心怎甘。,533.5,558,我不杀,平王,我的心怎甘。
lseh-XiRiLi-BaoLianDeng.xml,laosheng,erhuang,kuaisanyan,s1,昔日里有一个孤竹君，,33.5,85.5,昔日里,有一个,孤竹君，
,laosheng,erhuang,kuaisanyan,x,伯夷叔齐二大贤人，,125.5,153.5,伯夷,叔齐,二大贤人，
,laosheng,erhuang,kuaisanyan,s1,都只为孤（哇）竹君身染重病（哪），,173.5,214.5,都只为,孤（哇）竹君,身染重病（哪），
,laosheng,erhuang,kuaisanyan,x,传口诏命次子即位为君，,217.5,233.5,传口诏,命次子,即位为君，
,laosheng,erhuang,kuaisanyan,s2,那叔齐分长幼不能担任，,237.5,255,那叔齐,分长幼,不能担任，
,laosheng,erhuang,kuaisanyan,x,那伯夷尊父命也不能应承，,257.5,274.5,那伯夷,尊父命,也不能应承，
,laosheng,erhuang,kuaisanyan,s2,弟让兄来兄不能应（呐）允，,277.5,291,弟让,兄来,兄不能应（呐）允，
,laosheng,erhuang,kuaisanyan,x,兄（呃）推弟来两不能够担承。,293.5,310.5,兄（呃）推,弟来,两不能够担承。
,laosheng,erhuang,kuaisanyan,s2,那伯夷出午门无（哇）有踪（呃）影，,313.5,331,那伯夷,出午门,无（哇）有踪（呃）影，
,laosheng,erhuang,kuaisanyan,x,那叔齐逃出了后宰门，,333.5,350.5,那叔齐,逃出了,后宰门，
,laosheng,erhuang,kuaisanyan,s2,首阳山前冻饿死（喏）。,353.5,366.5,首阳,山前,冻饿死（喏）。
,laosheng,erhuang,kuaisanyan,x,留得美名万古存，,369.5,384.5,留得,美名,万古存，
,laosheng,erhuang,kuaisanyan,s2,为父的怎比得孤竹君，,385.5,401.5,为父的,怎比得,孤竹君，
,laosheng,erhuang,kuaisanyan,x,二娇儿也难比那两个贤人。,405.5,422.5,二娇儿,也难比那,两个贤人。
,laosheng,erhuang,kuaisanyan,s2,打死了别家子父能作主，,425.5,442.5,打死了,别家子,父能作主，
,laosheng,erhuang,kuaisanyan,x,打死个秦官保父不能担承。,445.5,485.5,打死个,秦官保,父不能担承。
lseh-XuMaoGong-QinQiongFaPei.xml,laosheng,erhuang,yuanban,s1,徐茂公阴阳多奥妙，,0,17,徐茂公,阴阳,多奥妙，
,laosheng,erhuang,yuanban,x,文韬武略智谋高。,19,29,文韬,武略,智谋高。
,laosheng,erhuang,yuanban,s2,既是为我前来到，,29,38,既是,为我,前来到，
,laosheng,erhuang,yuanban,x,缘何不救我出笼牢。,39,49,缘何,不救我,出笼牢。
,laosheng,erhuang,yuanban,s2,是是是（呀）来我明白了，,49,58,是是,是（呀）来我,明白了，
,laosheng,erhuang,yuanban,x,其中必有这巧（哇）妙高。,59,71,其中必,有这,巧（哇）妙高。
lseh-YangYanZhao-PengBei.xml,laosheng,erhuang,yuanban,s1,杨延昭奉父命巡查大营，,0,19,杨延昭,奉父命,巡查大营，
,laosheng,erhuang,yuanban,x,在中途得一信甚是不明。,20,32,在中途,得一信,甚是不明。
,laosheng,erhuang,yuanban,s1,迈虎步我且把宝帐来进，,33,49,迈虎步,我且把,宝帐来进，
,laosheng,erhuang,yuanban,x,又只见老爹爹瞌睡沉沉。,50,59.5,又只见,老爹爹,瞌睡沉沉。
,laosheng,erhuang,yuanban,s2,我本当将此事对他来论，,60,72,我本当,将此事,对他来论，
,laosheng,erhuang,yuanban,x,又恐怕惊动了年迈之人。,73,88,又恐怕,惊动了,年迈之人。
lseh-YiLunMing-WenZhaoGuan-1.xml,laosheng,erhuang,manban,s1,一轮明月照窗前，,36,94,一轮,明月,照窗前，
,laosheng,erhuang,manban,x,愁人心（哪）中似箭穿。,132,165,愁人,心（哪）中,似箭穿。
,laosheng,erhuang,manban,s1,实指（惹）望到吴国借兵回转，,180,220.5,实指（惹）望,到吴国,借兵回转，
,laosheng,erhuang,manban,x,谁知昭关有阻拦。,224,241.75,谁知,昭关,有阻拦。
,laosheng,erhuang,manban,s2,幸遇那东皋公行方便，,244,260.5,幸遇那,东皋公,行方便，
,laosheng,erhuang,manban,x,他将我隐藏在后花园。,264,284,他将我,隐藏在,后花园。
,laosheng,erhuang,manban,s2,一连几天我的眉不（哇）展，,284,300.5,一连,几天我的,眉不（哇）展，
,laosheng,erhuang,manban,x,夜夜何曾得安眠。,304,317.5,夜夜,何曾,得安眠。
,laosheng,erhuang,manban,s2,俺伍员好一似丧家犬，,320,336.5,俺伍员,好一似,丧家犬，
,laosheng,erhuang,manban,x,满腹的含冤我向谁言（哪）！,340,353.5,满腹的,含冤我,向谁言（哪）！
,laosheng,erhuang,manban,s2,我好（哇）比哀哀长空雁，,356,372.5,我好（哇）比,哀哀,长空雁，
