耳听笙歌闹喧哗。,3111411
听他言听得我心（呐）惊胆怕，,11212314134
背转身只埋怨我自（呃）己作差，,431324344341
我先前只望他宽宏量（呃）大，,31234112444
却原（呐）来贼是个无（哇）义（呀）的冤家！,42422442141511
马行在来道内我难（呐）以回（呀）马，,3242443243213
这才是花随水水不（哇）能恋（呐）花。,4241233412441
这时候我只得暂且忍耐在心下，,4243324334414
既同行共（呃）大事必须要劝解于他（呀呃）。,4224444414432114
听他言吓得我心（呐）惊胆怕，,11242314134
背转身自埋怨我自（呃）已做差。,431424344341
我先前只望他宽宏量（呃）大，,31234112444
却愿（呐）来贼是个无（哇）义（呀）的冤家！,44422442141511
马行在来道内我难（呐）以回（呀）马，,3242443243213
这才是花随水水不（哇）能恋（呐）花。,4241233412441
这时候我只得暂且忍耐在心下，,4243324334414
既同行共（呃）大事必须要劝解于他（呀呃）。,4224444414432114
未曾开言泪汪汪，,4212411
尊一声太爷听端详。,11142112
家住在南阳太平庄，,14422421
姓刘名安字世昌。,4221441
奉母命京城往，,434123
贩卖绸缎转还乡。,4424321
行至在中途把雨降，,24412334
借宿一宵起祸殃。,4411341
赵大夫妻图财害命害我一命亡，,4411224443142
望求太爷与我作主张（啊）。,4242334315
我本是卧龙岗散淡哪的人，,33442344352
论阴阳如反掌保定乾坤。,4122333421
先帝呀爷下南阳御呀驾三请，,141242241413
算就了汉家的业鼎足哇三分。,445415432111
官封到武乡侯哇执掌帅印，,11431412344
东西战南北剿博古通呃今。,11423323141
周文王访姜尚周室大振，,1223141444
俺诸（喏）葛怎比得前辈呀的先哪生。,31333322415131
闲无哇事在敌楼哇我亮（呃）一亮琴哪音，,2214422134414231
我面前缺少个知呃音的人。,34213414152
我本是卧龙岗散淡（呐）的人，,33442344452
凭阴阳如反掌保定乾坤。,2122333421
先帝（呀）爷下南阳（呃）御驾三（呃）请，,1412422444143
算就了汉家的业鼎足（呃）三分。,445415432411
官封到武乡侯（呃）执掌帅印，,11431442344
东西战南北剿博古（呃）通（哦）今。,114233234121
周文王访姜尚周室大振，,1223141444
我诸葛怎比得前辈（呃）的先（呃）生。,3133322445141
闲无（呃）事在敌楼（呃）我亮一亮琴（呢）音，,224442243414221
我面前却少个知（呃）音的人。,34243414152
我主爷起义在芒砀，,33234424
拔剑斩蛇天下扬。,2432142
怀王也曾把旨降，,2232334
两路分（呐）兵定咸阳。,34141422
先进咸阳为皇上，,1422224
后进咸阳扶保在朝纲。,442223421
也是我主洪福广，,3433223
一路上得遇陆贾、郦生与张良。,144244341312
一路上秋毫无犯军威壮，,1441224114
我也曾约法定过三章。,332134411
项羽不遵怀王约，,4341221
反将我主贬汉王。,3133342
今日里萧何荐良将，,14312421
但愿得言听计从重整汉家邦、一同回故乡。,44221424341112241
撩袍端带我把金殿上，,221433144
扬尘舞蹈见大王。,2233442
一事无成两鬓斑，,1422341
叹光明一去不回还（呐）；,412144224
日月轮流催晓（哇）箭，,44221314
靠山绿（哇）水常在面前。,414132442
恨平王无道纲常乱，,42224124
信用无极狗奸谗。,4422312
他害我满门（呐）真悲惨，,143324113
我与奸贼不共戴天！,33124441
实指（喏）望到吴国借兵（呐）转，,23344224143
行至在昭关有阻拦。,24411332
一桩桩一件件倶已办就，,1111444344
请先生到江边即刻登舟。,3114112411
张公道三十五六（哇）子有靠，,11412341534
陈伯愚年半百无有后苗。,2222432342
为（呀）儿（啼）女我也曾朝山拜庙，,212233322144
为儿（喏）女我也曾补路修桥。,22333323412
怕将（呃）来老天爷无（哇）有果报，,414231221334
眼睁（呐）睁有何人去（呀）把纸烧。,314132241331
这一封（呃）书信来得巧，,411414223
天助黄忠成功劳。,1421212
站立在营门三军叫，,44422114
大小儿郎听根苗，,4322112
头通（呃）鼓紧战袍，,2143342
三通鼓刀出鞘四通（呃）鼓把兵交。,1131144143311
向前各各有赏犒，,4244334
退后的项上吃一刀。,44544111
三军与（呀）爷归营号，,11312124
到明天午时三刻要成功劳。,42132144212
自从千岁离朝后，,4214224
满朝中文武臣泪双流。,321232412
为千岁懒把朝房走，,21433223
为千岁懒观五凤楼。,21431342
山高路远少来问候，,11433244
望千岁恕学生礼貌不周。,4144213441
自古道吉人有天相，,43422311
主公不必加愁肠。,3144122
曾记得当年赴河梁，,24212422
二将军保架过长江。,41134431
今日主公把宴上，,1431344
四将军保架料也无妨。,411344322
忽听得万岁宣应龙，,11244112
在朝房来了我这保国忠。,4222534321
那一日打从大街进，,41432414
偶遇见小小的顽童放悲声，,34433522411
我问顽童啼哭因何故，,342221124
他言道严嵩老贼害他的举家一满门。,124213241531132
我劝顽童你休流泪，免悲声，邹老爷就是尔的报仇人。,342231243111324435422
站立在殿角用目来观定，,4444344214
上面坐的是有道君，,44454341
那一旁坐的就是严阁老，,4124544223
他本是我朝中上欺天子下压臣谋朝篡位卖国的奸贼他名叫严嵩，,134321411541222444251212421
我本当金（哪）殿奏一本怎奈我官卑职小不能够参大臣。,3311344133431123424142
罢、罢、罢，暂且忍却我的心头恨，,444433435124
在品级台（呀）前臣见君。,432212241
昨日里斩八将头挂营外，,2433112424
老娘亲为什么不讲情来？,3212254322
今日里斩宗保娘把儿怪，,1433132324
哭啼啼坐宝帐所为何来。,1224343222
叫焦赞将宝剑悬挂帐外，,4141342444
老娘亲再讲情儿自刎头来。,32143224322
Part 1,
问三娘发雷霆却是为何？,4121224422
Part 2,
老薛保你不必苦哀告，,313344314
背转身来哭嚎啕。,4312122
实指望教训他终身有靠，,2344411134
又谁知平白的闪跌一跤。,4212253111
Part 1,
登台拜帅是韩信，,1244424
未央宫斩的是何人？,41135422
小奴才真个不孝顺，,32214444
仙女嫁的又是何人？,13454422
我的儿说话言不逊，,35214244
句句话儿伤父心。,4442141
要退、要退、偏要退！,4444144
Part 2,
当年韩信与苏秦，,1224312
都是安邦定国臣，,1411422
淮阴漂母救韩信，,2113424
登台拜帅天下闻。,1244142
商鞅不中苏季子，,1141145
在六国封相人上人。,44211242
未央宫斩的是韩信，,41135424
难道说文官他就不丧身？,2412114411
仙女配的是董永，,1345433
大孝之人也受贫。,4412342
非是女儿言不逊，,1432244
爹爹为何你要退婚？,11223441
不能、不能、是万不能！,42424442
Part 1,
苏龙魏虎为媒证，,1243224
王丞相是我的主婚人（哪）。,2214353123
他三人与我有仇恨，,11233324
咬定牙关他就不认承。,342114442
西凉川四十单八站，,12142114
为军的要人我是不要钱。,2154234442
大嫂说话礼不端，,4314341
为军哪怕到官前。,2134412
衙里衙外我打点，,2324333
管保大嫂就断与咱。,33434432
好一个贞节王宝钏，,31412234
百般调戏也枉然。,3144332
腰中取出银一锭，,1131214
将银放在地平川。,1244421
这锭银、三两三，,442131
送与大嫂把家安。,4343311
买绫罗与绸缎、打首饰和簪环，,322324334212
我与你露水的夫妻就过几年（呐）。,3334351144324
是烈女就该在家院，,44341414
为何来在大道边。,2224441
为军起下不良的意呀，,213442541
一马双跨到西凉。,1314412
Part 2,
提起了旁人我不晓，,23522343
苏龙魏虎是内亲。,1243441
你我同把相府进，,3323134
三人对面（就）说分明。,12444112
我父在朝为官宦，,3442214
府内金银堆如山。,3412121
本利算来有多少，,3442313
命人送到（那）西凉川。,42444121
我进相府对父言，,3413442
家人小厮有万千。,1231341
将你带到官衙内，,1344124
打板子、上夹棍、丢南牢、坐监禁、管叫你思前容易退后难。,3354141224143431224442
军爷说话理不端，,1214341
欺奴犹如欺了天。,1222151
西凉的鞑子将你斩，,12525133
妻儿老小与奴一般。,12333211
这锭银子奴不要，,4425244
与你娘做一个安家钱。,332414112
买绫罗、做衣衫、买白纸、糊白幡、打首饰、做妆奁，,322411323221334412
落得个孝子的名儿在那天下传。,4244552244142
Part 1,
我和你好夫妻恩德不浅，,3233111243
贤公主又何必过于谦言。,2134244212
杨廷辉有一日愁眉得展，,2213142223
誓不忘贤公主恩重如山。,4442131421
非是我这几日愁眉不展，,1434342243
有一桩心腹事不敢明言。,3111444322
萧天佐摆天门两国交战，,1133123214
我的娘押粮草来到北番。,3521232431
我有心回宋营见母一面，,3312424314
怎奈我身在番难以过关。,3431412341
公主虽然不阻拦，,1312432
无有令箭怎过关。,2344341
公主赠我的金鈚箭，,13435124
见母一面即刻还。,4314242
宋营（哪）虽然路途远，,42312423
快马加鞭我一夜还。,43113142
公主叫我盟誓愿，,1343244
将身跪在地平川。,1144421
我若探母不回转，,3443423
黄沙盖脸尸骨不全。,21431242
Part 2,
讲什么夫妻情恩德不浅，,3251121243
咱与你隔南北千里姻缘。,2332231312
因何故终日里愁眉不展，,1241432243
有什么心腹事你只管明言。,32514433322
你那里休得要巧言舌辨，,3431243224
你要见高堂母我不阻拦。,3441233432
有心赠你金鈚箭，,3143124
怕你一去就不回还。,43144422
宋营离此路途远，,4223423
一夜之间你怎能回还。,141133222
适才叫咱盟誓愿，,4242244
你也对苍天就表一番。,334114311
